Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017]
Djibouti,DJI,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,109.138334225
Djibouti,DJI,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,182.908130284892
Dominica,DMA,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,142.200715245417
Dominica,DMA,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,162.105527522862
Dominica,DMA,Price level index (World = 100),PX.WL,1101120:Meat,1101120,109.257947540449
Dominica,DMA,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,103.265440330545
Dominica,DMA,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,146.872252261486
Dominica,DMA,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,151.127857686278
Dominica,DMA,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,178.152737885226
Dominica,DMA,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,236.249098317544
Dominica,DMA,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,114.017942329931
Dominica,DMA,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,169.898732822129
Dominica,DMA,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,169.707690750798
Dominican Republic,DOM,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,104.938710599859
Dominican Republic,DOM,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,122.708772126842
Dominican Republic,DOM,Price level index (World = 100),PX.WL,1101120:Meat,1101120,75.9975951995581
Dominican Republic,DOM,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,106.766981263168
Dominican Republic,DOM,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,117.009594439901
Dominican Republic,DOM,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,136.564770734599
Dominican Republic,DOM,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,105.107997795483
Dominican Republic,DOM,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,132.458235944777
Dominican Republic,DOM,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,113.091989910502
Dominican Republic,DOM,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,82.2946993217836
Dominican Republic,DOM,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,154.605707567317
East Asia & Pacific (ICP),EAB,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,117.821163204411
East Asia & Pacific (ICP),EAB,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,113.765911250729
East Asia & Pacific (ICP),EAB,Price level index (World = 100),PX.WL,1101120:Meat,1101120,101.426069713779
East Asia & Pacific (ICP),EAB,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,101.943631181174
East Asia & Pacific (ICP),EAB,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,136.914979777177
East Asia & Pacific (ICP),EAB,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,127.104343359785
East Asia & Pacific (ICP),EAB,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,137.183737734322
East Asia & Pacific (ICP),EAB,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,121.492269227203
East Asia & Pacific (ICP),EAB,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,133.916799795535
East Asia & Pacific (ICP),EAB,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,101.574154360679
East Asia & Pacific (ICP),EAB,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,138.377575469339
Ecuador,ECU,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,103.177108566194
Ecuador,ECU,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,119.698723503242
Ecuador,ECU,Price level index (World = 100),PX.WL,1101120:Meat,1101120,95.5457339034149
Ecuador,ECU,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,122.391184461708
Ecuador,ECU,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,110.770412544568
Ecuador,ECU,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,129.049569748621
Ecuador,ECU,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,76.3672083638766
Ecuador,ECU,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,86.8397901222986
Ecuador,ECU,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,91.8512665377509
Ecuador,ECU,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,120.751629814423
Ecuador,ECU,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,169.355809864417
"Egypt, Arab Rep.",EGY,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,52.2880893144199
"Egypt, Arab Rep.",EGY,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,60.606169556847
"Egypt, Arab Rep.",EGY,Price level index (World = 100),PX.WL,1101120:Meat,1101120,70.0608603039093
"Egypt, Arab Rep.",EGY,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,48.8456303736613
"Egypt, Arab Rep.",EGY,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,60.8901546222737
"Egypt, Arab Rep.",EGY,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,70.7863603494123
"Egypt, Arab Rep.",EGY,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,41.9908675659923
"Egypt, Arab Rep.",EGY,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,30.7552340525523
"Egypt, Arab Rep.",EGY,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,54.5740540264709
"Egypt, Arab Rep.",EGY,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,48.01873543909
"Egypt, Arab Rep.",EGY,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,77.6123763121294
El Salvador,SLV,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,86.2498080492818
El Salvador,SLV,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,115.693899752895
El Salvador,SLV,Price level index (World = 100),PX.WL,1101120:Meat,1101120,81.4162535270607
El Salvador,SLV,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,80.2273396312298
El Salvador,SLV,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,100.250921723672
El Salvador,SLV,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,88.3123686439177
El Salvador,SLV,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,69.4317981039799
El Salvador,SLV,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,133.834233583188
El Salvador,SLV,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,94.4656897811395
El Salvador,SLV,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,94.952778843119
El Salvador,SLV,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,145.199194592305
Equatorial Guinea,GNQ,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,118.227409818456
Equatorial Guinea,GNQ,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,142.043747828453
Equatorial Guinea,GNQ,Price level index (World = 100),PX.WL,1101120:Meat,1101120,89.3243000423393
Equatorial Guinea,GNQ,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,84.2749651265132
Equatorial Guinea,GNQ,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,127.788020026853
Equatorial Guinea,GNQ,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,128.479267930699
Equatorial Guinea,GNQ,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,109.244329106523
Equatorial Guinea,GNQ,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,166.45456747462
Equatorial Guinea,GNQ,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,141.860911955043
Equatorial Guinea,GNQ,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,122.675600936514
Equatorial Guinea,GNQ,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,86.6487948949468
Eritrea,ERI,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,..
Eritrea,ERI,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,..
Eritrea,ERI,Price level index (World = 100),PX.WL,1101120:Meat,1101120,..
Eritrea,ERI,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,..
Eritrea,ERI,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,..
Eritrea,ERI,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,..
Eritrea,ERI,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,..
Eritrea,ERI,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,..
Eritrea,ERI,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,..
Eritrea,ERI,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,..
Eritrea,ERI,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,..
Estonia,EST,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,106.699263191499
Estonia,EST,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,109.369502113794
Estonia,EST,Price level index (World = 100),PX.WL,1101120:Meat,1101120,102.355903380224
Estonia,EST,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,139.991340232506
Estonia,EST,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,99.1692310930461
Estonia,EST,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,102.194521065338
Estonia,EST,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,115.27690557428
Estonia,EST,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,130.262893385894
Estonia,EST,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,94.1836262637204
Estonia,EST,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,101.052932414883
Estonia,EST,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,103.428643803032
Eswatini,SWZ,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,92.8654300192439
Eswatini,SWZ,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,88.9787356442197
Eswatini,SWZ,Price level index (World = 100),PX.WL,1101120:Meat,1101120,81.6604684413271
Eswatini,SWZ,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,102.107031169859
Eswatini,SWZ,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,104.10739844882
Eswatini,SWZ,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,128.938042897707
Eswatini,SWZ,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,78.2724949624819
Eswatini,SWZ,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,123.638255320349
Eswatini,SWZ,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,113.884494658999
Eswatini,SWZ,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,106.679911921778
Eswatini,SWZ,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,72.4521849189415
Ethiopia,ETH,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,88.1774162974873
Ethiopia,ETH,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,89.4880587091727
Ethiopia,ETH,Price level index (World = 100),PX.WL,1101120:Meat,1101120,98.9052312046741
Ethiopia,ETH,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,87.9592130730796
Ethiopia,ETH,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,134.493669920008
Ethiopia,ETH,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,123.183897166224
Ethiopia,ETH,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,88.6565842674686
Ethiopia,ETH,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,63.6946893737918
Ethiopia,ETH,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,134.914627456278
Ethiopia,ETH,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,82.447946035301
Ethiopia,ETH,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,96.2312371499927
Europe & Central Asia (ICP),ECB,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,103.287843762934
Europe & Central Asia (ICP),ECB,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,101.579609864338
Europe & Central Asia (ICP),ECB,Price level index (World = 100),PX.WL,1101120:Meat,1101120,109.722624684416
Europe & Central Asia (ICP),ECB,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,127.826132282742
Europe & Central Asia (ICP),ECB,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,94.9644339601203
Europe & Central Asia (ICP),ECB,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,86.7590297924472
Europe & Central Asia (ICP),ECB,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,114.122056915758
Europe & Central Asia (ICP),ECB,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,120.534962642746
Europe & Central Asia (ICP),ECB,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,92.0533134948824
Europe & Central Asia (ICP),ECB,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,94.8648670538386
Europe & Central Asia (ICP),ECB,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,81.6439989820575
Fiji,FJI,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,94.4629645063916
Fiji,FJI,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,89.7680042834604
Fiji,FJI,Price level index (World = 100),PX.WL,1101120:Meat,1101120,100.440755041699
Fiji,FJI,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,86.380447876062
Fiji,FJI,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,146.289582992424
Fiji,FJI,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,92.767964473304
Fiji,FJI,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,112.567181297981
Fiji,FJI,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,95.6822292457026
Fiji,FJI,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,77.1319252308472
Fiji,FJI,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,112.71569434858
Fiji,FJI,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,215.779094373459
Finland,FIN,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,135.332525657781
Finland,FIN,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,150.13826823483
Finland,FIN,Price level index (World = 100),PX.WL,1101120:Meat,1101120,148.459036482735
Finland,FIN,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,162.572207958226
Finland,FIN,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,112.176307787307
Finland,FIN,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,85.7718556412995
Finland,FIN,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,145.782921524455
Finland,FIN,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,180.963839383835
Finland,FIN,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,102.276639499719
Finland,FIN,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,123.615821233096
Finland,FIN,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,156.012765755089
France,FRA,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,132.250349189986
France,FRA,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,130.657084115641
France,FRA,Price level index (World = 100),PX.WL,1101120:Meat,1101120,160.395764097957
France,FRA,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,166.297886698701
France,FRA,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,97.2983897386054
France,FRA,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,97.4046151880264
France,FRA,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,162.590298493923
France,FRA,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,159.9620498786
France,FRA,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,100.077416057326
France,FRA,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,99.9623606579472
France,FRA,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,83.5854416702597
French Polynesia,PYF,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,..
French Polynesia,PYF,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,..
French Polynesia,PYF,Price level index (World = 100),PX.WL,1101120:Meat,1101120,..
French Polynesia,PYF,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,..
French Polynesia,PYF,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,..
French Polynesia,PYF,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,..
French Polynesia,PYF,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,..
French Polynesia,PYF,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,..
French Polynesia,PYF,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,..
French Polynesia,PYF,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,..
French Polynesia,PYF,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,..
Gabon,GAB,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,120.011374722664
Gabon,GAB,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,127.716153229751
Gabon,GAB,Price level index (World = 100),PX.WL,1101120:Meat,1101120,112.336495799587
Gabon,GAB,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,98.5574320350696
Gabon,GAB,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,121.256448111074
Gabon,GAB,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,128.225129317388
Gabon,GAB,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,112.028927281108
Gabon,GAB,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,157.189808478051
Gabon,GAB,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,106.462296875524
Gabon,GAB,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,144.643995739784
Gabon,GAB,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,88.0528775774923
"Gambia, The",GMB,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,75.280607058192
"Gambia, The",GMB,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,70.0920891167382
"Gambia, The",GMB,Price level index (World = 100),PX.WL,1101120:Meat,1101120,74.5051800678201
"Gambia, The",GMB,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,50.40588711632
"Gambia, The",GMB,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,108.034228439081
"Gambia, The",GMB,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,93.7426349000987
"Gambia, The",GMB,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,64.8015564661855
"Gambia, The",GMB,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,85.0741516969753
"Gambia, The",GMB,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,110.112178924915
"Gambia, The",GMB,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,79.8125579925274
"Gambia, The",GMB,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,134.733243017388
Georgia,GEO,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,79.1684906827593
Georgia,GEO,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,66.2716052596681
Georgia,GEO,Price level index (World = 100),PX.WL,1101120:Meat,1101120,75.3391175500123
Georgia,GEO,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,142.865861048936
Georgia,GEO,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,104.68359200104
Georgia,GEO,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,81.7732340329638
Georgia,GEO,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,..
Georgia,GEO,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,..
Georgia,GEO,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,..
Georgia,GEO,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,79.2249588196918
Georgia,GEO,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,84.2041783116644
Germany,DEU,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,116.027921043904
Germany,DEU,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,118.541445355238
Germany,DEU,Price level index (World = 100),PX.WL,1101120:Meat,1101120,129.236124591891
Germany,DEU,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,182.790748001758
Germany,DEU,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,90.2457885401345
Germany,DEU,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,93.1024404692304
Germany,DEU,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,122.349579521134
Germany,DEU,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,149.126120379678
Germany,DEU,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,86.8054353114719
Germany,DEU,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,98.8182705996778
Germany,DEU,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,77.4985028891262
Ghana,GHA,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,101.488225461813
Ghana,GHA,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,112.393736866589
Ghana,GHA,Price level index (World = 100),PX.WL,1101120:Meat,1101120,72.0089604388926
Ghana,GHA,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,96.2832090163705
Ghana,GHA,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,154.69863439743
Ghana,GHA,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,89.1293799243602
Ghana,GHA,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,53.4354003437227
Ghana,GHA,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,135.315709184334
Ghana,GHA,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,117.715300761132
Ghana,GHA,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,90.0992759090738
Ghana,GHA,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,78.5254117238191
Greece,GRC,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,121.131191093985
Greece,GRC,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,135.841094858427
Greece,GRC,Price level index (World = 100),PX.WL,1101120:Meat,1101120,114.215035506374
Greece,GRC,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,158.216927020473
Greece,GRC,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,131.343913043853
Greece,GRC,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,108.036026242292
Greece,GRC,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,86.1512091535547
Greece,GRC,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,128.297581251903
Greece,GRC,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,126.881081800584
Greece,GRC,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,118.296976389356
Greece,GRC,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,119.455302177199
Grenada,GRD,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,152.106775162079
Grenada,GRD,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,160.576242705257
Grenada,GRD,Price level index (World = 100),PX.WL,1101120:Meat,1101120,114.357952323646
Grenada,GRD,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,124.387699586201
Grenada,GRD,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,170.65933848477
Grenada,GRD,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,172.590235575141
Grenada,GRD,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,174.975217215748
Grenada,GRD,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,238.766324274769
Grenada,GRD,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,171.483807662066
Grenada,GRD,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,197.399101684685
Grenada,GRD,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,160.754414227176
Guam,GUM,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,..
Guam,GUM,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,..
Guam,GUM,Price level index (World = 100),PX.WL,1101120:Meat,1101120,..
Guam,GUM,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,..
Guam,GUM,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,..
Guam,GUM,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,..
Guam,GUM,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,..
Guam,GUM,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,..
Guam,GUM,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,..
Guam,GUM,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,..
Guam,GUM,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,..
Guatemala,GTM,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,..
Guatemala,GTM,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,..
Guatemala,GTM,Price level index (World = 100),PX.WL,1101120:Meat,1101120,..
Guatemala,GTM,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,..
